Sr. No.,Work category,Work ID,State,IDA,Hon'ble Members of Parliament,Constituency,Work description,Recommended date,Sanction Date,Sanction Amount ( ₹ ),Work Status,Sanction Amount,clean_id,total_disbursed,expenditure_records,vendor_count,completed_disbursed,completion_date,completed,effective_disbursed,spending_percentage,recommendation_delay_days,completion_duration_days,cost_vs_category,cost_vs_state,amount_per_payment,description_clean,duplicate_description_count,max_vendor_project_count,status_text,incomplete,physical_inspection,partially_completed,anomaly,anomaly_score,AI Risk,AI Reasons
5852,Normal/Others,WS/MP18023/2024-2025/147016-Construction of community centers and community halls,Assam,GOALPARA(Deputy Commissioner Goalpara_IDA),BIJULI KALITA MEDHI,GUWAHATI,Construction of Community hall near Charantola kali Mandir at Dhamar Gaon.,2024-10-13,2025-01-20,500000.0,Physical Inspection,500000.0,WS/MP18023/2024-2025/147016,0.0,0.0,0.0,500000.0,2026-04-27,1,500000.0,100.0,99.0,462.0,1.6666666666666667,1.1121120119218408,0.0,construction of community hall near charantola kali mandir at dhamar gaon,1.0,0,physical inspection,0,1,0,1,0.15829613881696925,NORMAL,No major anomaly detected
216,Normal/Others,"WS/MP18278/2024-2025/134665-Construction of roads, link roads, pathways or any other road with or without drainage system",Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),KAMLESH JANGDE,JANJGIR CHAMPA(SC),CC Road- From the main road towards Muktidham.,2024-08-05,2024-10-18,881196.0,Physical Inspection,881196.0,WS/MP18278/2024-2025/134665,0.0,0.0,0.0,881196.0,2025-08-29,1,881196.0,100.0,74.0,315.0,2.93732,1.762392,0.0,cc road from the main road towards muktidham,1.0,0,physical inspection,0,1,0,1,0.15831568542809799,NORMAL,Sanction amount is significantly above category average
3515,Normal/Others,"WS/MP632/2024-2025/142376-Construction of roads, link roads, pathways or any other road with or without drainage system",Kerala,PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA),Anto Antony,PATHANAMTHITTA,Concreting of Manimaleth Pady – Valayanattu Salem Pady Road.,2024-09-24,2025-03-17,500000.0,Sanction,500000.0,WS/MP632/2024-2025/142376,0.0,0.0,0.0,0.0,,0,0.0,0.0,174.0,0.0,1.6666666666666667,2.274474482670779,0.0,concreting of manimaleth pady valayanattu salem pady road,1.0,0,sanction,1,0,0,1,0.15832207254406827,NORMAL,No major anomaly detected
5477,Normal/Others,"WS/MP435/2024-2025/146301-Construction of roads, link roads, pathways or any other road with or without drainage system",Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Sanjay Seth,RANCHI,"Construction of PCC road from Parmwshwar Ji's house via Puran Ji's house at Shivpuri, Road No-7, Hotwasi Panchayat under Nagri Block.",2024-10-09,2024-12-31,472000.0,Physical Inspection,472000.0,WS/MP435/2024-2025/146301,0.0,0.0,0.0,472000.0,2025-07-23,1,472000.0,100.0,83.0,204.0,1.5733333333333333,3.5757575757575757,0.0,construction of pcc road from parmwshwar jis house via puran jis house at shivpuri road no7 hotwasi panchayat under nagri block,1.0,0,physical inspection,0,1,0,1,0.1583358497988016,NORMAL,Sanction amount is unusually high compared with similar works in the state
1250,Normal/Others,"WS/MP18173/2024-2025/137916-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,TIRUVANNAMALAI(DISTRICT COLLECTOR TIRUVANNAMALAI_IDA),THARANIVENTHAN M S,ARANI,Providing Cement Concrete Pavement at Chettithangal New Street in Sirumur Panchayat,2024-09-05,2025-01-02,349860.0,Physical Inspection,349860.0,WS/MP18173/2024-2025/137916,0.0,0.0,0.0,349860.0,2026-04-01,1,349860.0,100.0,119.0,454.0,1.1662,0.38885387803552435,0.0,providing cement concrete pavement at chettithangal new street in sirumur panchayat,1.0,0,physical inspection,0,1,0,1,0.15836633221190322,NORMAL,No major anomaly detected
2622,Normal/Others,WS/MP429/2024-2025/140547-Construction of common work sheds/ common covered sitting area,Chhattisgarh,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Jyotsna Charandas Mahant,KORBA,"Sarvajanik Manch Construction at Bhariyan Tola, Gram Panchayat - Gorakhpur, Vikas Khand - Gaurela",2024-09-13,2024-10-17,200000.0,Physical Inspection,200000.0,WS/MP429/2024-2025/140547,0.0,0.0,0.0,200000.0,2026-01-19,1,200000.0,100.0,34.0,459.0,0.6666666666666666,0.4,0.0,sarvajanik manch construction at bhariyan tola gram panchayat gorakhpur vikas khand gaurela,1.0,0,physical inspection,0,1,0,1,0.1584230303212696,NORMAL,No major anomaly detected
207,Normal/Others,"WS/MP18278/2024-2025/134633-Construction of roads, link roads, pathways or any other road with or without drainage system",Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),KAMLESH JANGDE,JANJGIR CHAMPA(SC),"CC Road- Prakash ahead of home, Gram panchayat- Chorbhatthi",2024-08-05,2024-09-04,1000000.0,Physical Inspection,1000000.0,WS/MP18278/2024-2025/134633,0.0,0.0,0.0,1000000.0,2025-01-10,1,1000000.0,100.0,30.0,128.0,3.3333333333333335,2.0,0.0,cc road prakash ahead of home gram panchayat chorbhatthi,1.0,0,physical inspection,0,1,0,1,0.158426507078264,NORMAL,Sanction amount is unusually high for this work category
156,Normal/Others,"WS/MP632/2024-2025/134093-Construction of roads, link roads, pathways or any other road with or without drainage system",Kerala,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),Anto Antony,PATHANAMTHITTA,Concreting of Muslim Pally- Kannamthanam Kadavu Road in Erumely Grama Panchayat.,2024-07-24,2024-11-11,294496.0,Physical Inspection,294496.0,WS/MP632/2024-2025/134093,0.0,0.0,0.0,0.0,,0,0.0,0.0,110.0,0.0,0.9816533333333334,1.3396472744972274,0.0,concreting of muslim pally kannamthanam kadavu road in erumely grama panchayat,1.0,0,physical inspection,1,1,0,1,0.15845526214737693,NORMAL,Physical inspection status with incomplete project
1142,Normal/Others,WS/MP18019/2024-2025/137604-Installing tube-wells and borewells,Assam,KARBI ANGLONG(DEPUTY COMMISSIONER KARBI ANGLONG_IDA),AMARSING TISSO,Diphu (ST),"Construction of ringwell near the house of Smt Rengka Teronpi, Manja College",2024-08-29,2024-10-25,300000.0,Physical Inspection,300000.0,WS/MP18019/2024-2025/137604,0.0,0.0,0.0,299192.0,2025-06-18,1,299192.0,99.73066666666666,57.0,236.0,1.0,0.6672672071531045,0.0,construction of ringwell near the house of smt rengka teronpi manja college,1.0,0,physical inspection,0,1,0,1,0.15845763682107616,NORMAL,No major anomaly detected
4344,Normal/Others,"WS/MP681/2024-2025/143976-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),Sanjay Haribhau Jadhav,PARBHANI,"Construction of CC road and Drains at Mamdapur, tal.purna. (SC)",2024-10-03,2024-10-11,699760.0,Physical Inspection,699760.0,WS/MP681/2024-2025/143976,0.0,0.0,0.0,699760.0,2025-04-22,1,699760.0,100.0,8.0,193.0,2.332533333333333,0.69976,0.0,construction of cc road and drains at mamdapur talpurna sc,1.0,0,physical inspection,0,1,0,1,0.1585091830685903,NORMAL,Sanction amount is significantly above category average
6179,Normal/Others,WS/MP18336/2024-2025/147593-Construction of additional rooms and halls in the existing public and community building,Chhattisgarh,RAIPUR(DISTRICT COLLECTOR RAIPUR_IDA),BRIJMOHAN AGRAWAL,RAIPUR,"ATIRIKTA KAKSHA NIRMAN, SAMUDAYIK BHAWAN(RAJIV MANCH ME),  WARD NO 01 GURUGHASIDAS WARD URLA ME. NAGAR PALIK NIGAM BIRGAON",2024-10-17,2025-01-09,500000.0,Physical Inspection,500000.0,WS/MP18336/2024-2025/147593,0.0,0.0,0.0,0.0,,0,0.0,0.0,84.0,0.0,1.6666666666666667,1.0,0.0,atirikta kaksha nirman samudayik bhawanrajiv manch me ward no 01 gurughasidas ward urla me nagar palik nigam birgaon,1.0,0,physical inspection,1,1,0,1,0.15853388287626907,NORMAL,Physical inspection status with incomplete project
1571,Normal/Others,WS/MP18353/2024-2025/138634-Construction of toilet blocks,West Bengal,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),RACHNA BANERJEE,HOOGHLY,Construction of (Community) Girls Sanitary Complex at Ilsoba Mondali Girls High School (HS),2024-09-03,2025-03-04,308519.0,Physical Inspection,308519.0,WS/MP18353/2024-2025/138634,0.0,0.0,0.0,0.0,,0,0.0,0.0,182.0,0.0,1.0283966666666666,0.8093915114881918,0.0,construction of community girls sanitary complex at ilsoba mondali girls high school hs,1.0,0,physical inspection,1,1,0,1,0.15854199390258067,NORMAL,Unusually long recommendation-to-sanction delay; Physical inspection status with incomplete project
3739,Normal/Others,"WS/MP352/2024-2025/142703-Purchase of IT systems, including hardware and software for educational purposes",Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Shri Hibi Eden,ERNAKULAM,"Purchase of 5 Laptops for Holy Infants Boys HS, Varapuzha",2024-09-23,2025-03-10,176035.0,Physical Inspection,176035.0,WS/MP352/2024-2025/142703,0.0,0.0,0.0,0.0,,0,0.0,0.0,168.0,0.0,0.5867833333333333,0.8007742311139011,0.0,purchase of 5 laptops for holy infants boys hs varapuzha,1.0,0,physical inspection,1,1,0,1,0.1585698619069903,NORMAL,Physical inspection status with incomplete project
3740,Normal/Others,"WS/MP352/2024-2025/142706-Purchase of IT systems, including hardware and software for educational purposes",Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Shri Hibi Eden,ERNAKULAM,Purchase of 5 Laptops for Govt.HSS Eloor,2024-09-23,2025-03-10,176035.0,Physical Inspection,176035.0,WS/MP352/2024-2025/142706,0.0,0.0,0.0,0.0,,0,0.0,0.0,168.0,0.0,0.5867833333333333,0.8007742311139011,0.0,purchase of 5 laptops for govthss eloor,1.0,0,physical inspection,1,1,0,1,0.1585698619069903,NORMAL,Physical inspection status with incomplete project
5653,Normal/Others,WS/MP761/2024-2025/146606-Construction of community centers and community halls,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Construction of Community hall in Reddy Colony,2024-10-10,2024-10-16,494999.0,Physical Inspection,494999.0,WS/MP761/2024-2025/146606,0.0,0.0,0.0,494999.0,2024-10-16,1,494999.0,100.0,6.0,0.0,1.6499966666666666,1.338468194416278,0.0,construction of community hall in reddy colony,1.0,0,physical inspection,0,1,0,1,0.158612766934694,NORMAL,No major anomaly detected
2706,Normal/Others,"WS/MP494/2024-2025/140710-Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,ETAH(DISTRICT MAGISTRATE ETAH_IDA),Prof SP Singh Baghel,AGRA(SC),in block nidhauli village nagala khilla (natak ka nagala) dabar road to vinay kumar s/o chandra pal singh house,2024-10-16,2024-12-05,761620.0,Physical Inspection,761620.0,WS/MP494/2024-2025/140710,0.0,0.0,0.0,761620.0,2025-06-20,1,761620.0,100.0,50.0,197.0,2.5387333333333335,3.2240067052160146,0.0,in block nidhauli village nagala khilla natak ka nagala dabar road to vinay kumar so chandra pal singh house,1.0,0,physical inspection,0,1,0,1,0.15861901905474007,NORMAL,Sanction amount is significantly above category average; Sanction amount is unusually high compared with similar works in the state
6653,Repair and Renovation,WS/MP18133/2025-2026/148450-Construction of community centers and community halls,Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Repair/Construction of Community hall at Kaloshi,2025-01-02,2025-04-22,1000000.0,Sanction,1000000.0,WS/MP18133/2025-2026/148450,0.0,0.0,0.0,0.0,,0,0.0,0.0,110.0,0.0,2.0288770064325545,1.0,0.0,repairconstruction of community hall at kaloshi,1.0,0,sanction,1,0,0,1,0.1586357109821796,NORMAL,Sanction amount is significantly above category average
4464,Normal/Others,"WS/MP18328/2024-2025/144153-Construction of roads, link roads, pathways or any other road with or without drainage system",Himachal Pradesh,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Kangana Ranaut,MANDI,Construction (Concreting) of link road of GP Lot of village Marhawala to Grarigad. Executive Agency - BDO Gohar.,2024-09-28,2024-11-30,200000.0,Physical Inspection,200000.0,WS/MP18328/2024-2025/144153,0.0,0.0,0.0,0.0,,0,0.0,0.0,63.0,0.0,0.6666666666666666,0.6666666666666666,0.0,construction concreting of link road of gp lot of village marhawala to grarigad executive agency bdo gohar,1.0,0,physical inspection,1,1,0,1,0.15864013414634903,NORMAL,Physical inspection status with incomplete project
166,Normal/Others,"WS/MP632/2024-2025/134106-Construction of roads, link roads, pathways or any other road with or without drainage system",Kerala,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),Anto Antony,PATHANAMTHITTA,Concreeting of Chakkiyanippady- Pullattupadi Road in Poonjar Thekkekara Grama Panchayat.,2024-07-24,2024-11-28,286879.0,Physical Inspection,286879.0,WS/MP632/2024-2025/134106,0.0,0.0,0.0,0.0,,0,0.0,0.0,127.0,0.0,0.9562633333333334,1.3049979302282209,0.0,concreeting of chakkiyanippady pullattupadi road in poonjar thekkekara grama panchayat,1.0,0,physical inspection,1,1,0,1,0.15864277257853537,NORMAL,Physical inspection status with incomplete project
4983,Normal/Others,"WS/MP18167/2024-2025/145169-Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,"construction of interlock road from main road to subhash rajput, karan singh, dayanand ji's home. Working agency gram panchayat gadaniya",2024-10-02,2024-12-09,921446.0,Physical Inspection,921446.0,WS/MP18167/2024-2025/145169,0.0,0.0,0.0,921446.0,2025-03-25,1,921446.0,100.0,68.0,106.0,3.0714866666666665,2.303615,0.0,construction of interlock road from main road to subhash rajput karan singh dayanand jis home working agency gram panchayat gadaniya,1.0,0,physical inspection,0,1,0,1,0.15867190163533829,NORMAL,Sanction amount is unusually high for this work category
6396,Normal/Others,WS/MP18144/2024-2025/148065-Construction of buildings for community cultural activities,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,Construction of  Rajput Samaj Bhawan at Ranmal,2024-10-18,2025-01-04,400000.0,Physical Inspection,400000.0,WS/MP18144/2024-2025/148065,0.0,0.0,0.0,0.0,,0,0.0,0.0,78.0,0.0,1.3333333333333333,0.8008008008008008,0.0,construction of rajput samaj bhawan at ranmal,1.0,0,physical inspection,1,1,0,1,0.1586838874854699,NORMAL,Physical inspection status with incomplete project
480,Normal/Others,WS/MP826/2024-2025/135688-Street lights,West Bengal,DARJEELING(DISTRICT MAGISTRATE DARJEELING_IDA),Raju Bista,DARJEELING,"Installation of Solar Street Lights at Sansad IX, Pandu Gram Panchayat  Ref: Raj Kumar Gurung (9851242354), Member Pandu GP",2024-08-16,2025-02-11,406983.0,Physical Inspection,406983.0,WS/MP826/2024-2025/135688,0.0,0.0,0.0,0.0,,0,0.0,0.0,179.0,0.0,1.35661,1.06770923515245,0.0,installation of solar street lights at sansad ix pandu gram panchayat ref raj kumar gurung 9851242354 member pandu gp,1.0,0,physical inspection,1,1,0,1,0.1586988782925493,NORMAL,Physical inspection status with incomplete project
4826,Normal/Others,WS/MP334/2024-2025/144892-Lighting of public spaces,Jharkhand,GIRIDIH(Deputy Commissioner Giridh_IDA),Shri Chandra Prakash Choudhary,GIRIDIH,Installation of mask light near ambedkar chowk in nagabad.,2024-10-02,2025-01-08,150000.0,Physical Inspection,150000.0,WS/MP334/2024-2025/144892,0.0,0.0,0.0,0.0,,0,0.0,0.0,98.0,0.0,0.5,1.1363636363636365,0.0,installation of mask light near ambedkar chowk in nagabad,1.0,0,physical inspection,1,1,0,1,0.1587096229513238,NORMAL,Physical inspection status with incomplete project
4452,Normal/Others,"WS/MP393/2024-2025/144135-Construction of roads, link roads, pathways or any other road with or without drainage system",Tamil Nadu,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),Shri Karti P Chidambaram,SIVAGANGA,"(MP LADS 2022 -23) Construction of Paver Block Road in Indra Nagar in Thotiyampatti Village, Thotiyampatti Panchayat",2024-10-04,2024-10-04,499315.0,Physical Inspection,499315.0,WS/MP393/2024-2025/144135,0.0,0.0,0.0,499315.0,2024-10-07,1,499315.0,100.0,0.0,3.0,1.6643833333333333,0.5549664840545013,0.0,mp lads 2022 23 construction of paver block road in indra nagar in thotiyampatti village thotiyampatti panchayat,1.0,0,physical inspection,0,1,0,1,0.15872126408936937,NORMAL,No major anomaly detected
2449,Normal/Others,WS/MP826/2024-2025/140238-Providing drains and gutters for public drainage,West Bengal,DARJEELING(DISTRICT MAGISTRATE DARJEELING_IDA),Raju Bista,DARJEELING,"Construction of drainage (jhora) at Khaptawali Gaon  Ref: Rewati Chhetri, Member Mirik Gram Panchayat (9091784652)",2024-09-18,2024-12-23,452119.0,Physical Inspection,452119.0,WS/MP826/2024-2025/140238,0.0,0.0,0.0,0.0,,0,0.0,0.0,96.0,0.0,1.5070633333333334,1.1861223483238625,0.0,construction of drainage jhora at khaptawali gaon ref rewati chhetri member mirik gram panchayat 9091784652,1.0,0,physical inspection,1,1,0,1,0.15872461021040346,NORMAL,Physical inspection status with incomplete project
204,Normal/Others,WS/MP18278/2024-2025/134630-Construction of boundary walls of existing public and community buildings,Chhattisgarh,SAKTI(COLLECTOR SAKTI_IDA),KAMLESH JANGDE,JANJGIR CHAMPA(SC),Construction of boundary walls,2024-08-05,2024-09-20,1000000.0,Physical Inspection,1000000.0,WS/MP18278/2024-2025/134630,0.0,0.0,0.0,1000000.0,2024-12-31,1,1000000.0,100.0,46.0,102.0,3.3333333333333335,2.0,0.0,construction of boundary walls,1.0,0,physical inspection,0,1,0,1,0.15874306677438937,NORMAL,Sanction amount is unusually high for this work category
3730,Normal/Others,WS/MP716/2024-2025/142666-Fitting of Sitting RCC Benches in Public Places,Punjab,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Smt Harsimrat Kaur Badal,BHATINDA,RCC Bench,2024-09-23,2024-11-22,99998.0,Physical Inspection,99998.0,WS/MP716/2024-2025/142666,0.0,0.0,0.0,99998.0,2025-08-21,1,99998.0,100.0,60.0,272.0,0.33332666666666666,0.43025622270507496,0.0,rcc bench,1.0,0,physical inspection,0,1,0,1,0.15875301148793575,NORMAL,No major anomaly detected
21,Normal/Others,"WS/MP577/2025-2026/133552-Construction of roads, link roads, pathways or any other road with or without drainage system",Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),khapariya game damor faliya ma c.c.road nu kam,2024-07-17,2025-04-11,250000.0,Sanction,250000.0,WS/MP577/2025-2026/133552,0.0,0.0,0.0,0.0,,0,0.0,0.0,268.0,0.0,0.8333333333333334,1.0,0.0,khapariya game damor faliya ma ccroad nu kam,1.0,0,sanction,1,0,0,1,0.15876536808164093,NORMAL,Unusually long recommendation-to-sanction delay
39,Normal/Others,WS/MP577/2025-2026/133571-Providing drains and gutters for public drainage,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),bavka game mulka faliya thi smshan taraf jata rasta par nala nu kam,2024-07-17,2025-04-11,250000.0,Sanction,250000.0,WS/MP577/2025-2026/133571,0.0,0.0,0.0,0.0,,0,0.0,0.0,268.0,0.0,0.8333333333333334,1.0,0.0,bavka game mulka faliya thi smshan taraf jata rasta par nala nu kam,1.0,0,sanction,1,0,0,1,0.15876536808164093,NORMAL,Unusually long recommendation-to-sanction delay
38,Normal/Others,WS/MP577/2025-2026/133570-Providing drains and gutters for public drainage,Gujarat,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),gadoi game umriya kotar upar smshan jata rasta upar nala nu kam,2024-07-17,2025-04-11,250000.0,Sanction,250000.0,WS/MP577/2025-2026/133570,0.0,0.0,0.0,0.0,,0,0.0,0.0,268.0,0.0,0.8333333333333334,1.0,0.0,gadoi game umriya kotar upar smshan jata rasta upar nala nu kam,1.0,0,sanction,1,0,0,1,0.15876536808164093,NORMAL,Unusually long recommendation-to-sanction delay
4851,Normal/Others,WS/MP761/2024-2025/144935-Construction of boundary walls of existing public and community buildings,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Construction of Compound wall to existing community hall near Peddamma Temple,2024-10-01,2024-10-08,495000.0,Physical Inspection,495000.0,WS/MP761/2024-2025/144935,0.0,0.0,0.0,495000.0,2024-10-08,1,495000.0,100.0,7.0,0.0,1.65,1.3384708983978908,0.0,construction of compound wall to existing community hall near peddamma temple,1.0,0,physical inspection,0,1,0,1,0.15876589423708426,NORMAL,No major anomaly detected
3973,Normal/Others,WS/MP18311/2024-2025/143230-Installation of fixed garden gym equipment,Punjab,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,Installation of fixed garden gym equipment at village Saheri,2024-09-25,2024-11-11,200000.0,Physical Inspection,200000.0,WS/MP18311/2024-2025/143230,0.0,0.0,0.0,0.0,,0,0.0,0.0,47.0,0.0,0.6666666666666666,0.86052965600327,0.0,installation of fixed garden gym equipment at village saheri,1.0,0,physical inspection,1,1,0,1,0.15884482262094796,NORMAL,Physical inspection status with incomplete project
